Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y
d31_48_G06_1_4_S,glasshouse_b2,3811,T1,R4,S,19270,1441,3221,71,1669.577465,1445.169014,24769,1427,3427,25536,1330,3293,18976,1443.906777,3213.753373,12443,1413.636904,2843.168448,712627,1460.280866,2631.959999,8330,1646.332173,3967.334934,18956,1443.573169,3212.560561
d43_01_G01_0_1_T,glasshouse_b2,Gladius,T0,R1,T,9855,2188,2488,56,2449.5,2186.125,67876,1318,3754,59503,1143,3398,9855,2168.094368,2526.745814,25422,2065.531272,4203.654591,434362,2388.730985,2128.311832,26295,772.1307473,2969.553489,7845,499.9923518,3095.649713
d43_02_G01_0_2_T,glasshouse_b2,Gladius,T0,R2,T,9215,1875,3615,73,1430.479452,3150.342466,55824,1690,3697,59171,1697,3681,8987,1817.235229,3600.210081,22409,1530.414878,4349.160337,619425,2075.913357,2544.146268,24956,1810.965619,3930.985294,8926,1818.345844,3596.845395
d43_03_G01_0_3_T,glasshouse_b2,Gladius,T0,R3,T,14017,1364,1672,70,1584.742857,1756.414286,57961,1818,3654,59570,1818,3654,14016,1348.723388,1668.874287,30746,1818.730176,1180.331653,444157,1773.079226,959.6003688,27026,1791.384815,1101.472952,13081,1470.634355,3303.941136
d43_04_G01_0_4_T,glasshouse_b2,Gladius,T0,R4,T,22286,2080,3279,68,1833.779412,2655.867647,68905,1623,1411,72211,1602,1495,18616,2053.445208,3455.694456,33036,1615.293801,871.6304032,448256,1984.097556,3477.564332,39278,1661.804853,969.3095371,16341,2086.350285,3581.177407
d43_05_G01_1_1_T,glasshouse_b2,Gladius,T1,R1,T,8838,1459,4211,52,1186.865385,3299.769231,59466,1372,3507,64502,1361,3468,8838,1423.913103,4219.732066,26789,1653.521445,960.828997,371476,1459.768066,3804.803174,31318,1227.225174,2938.51207,7115,1448.958398,4341.634294
d43_06_G01_1_2_T,glasshouse_b2,Gladius,T1,R2,T,12083,1636,756,49,1630.530612,1471.22449,46333,1744,896,45457,1817,923,12083,1602.96342,752.960523,22828,1722.916068,678.3398896,358694,1464.21096,1512.67586,21406,1726.278847,661.6916285,8659,1889.490588,623.3878046
d43_07_G01_1_3_T,glasshouse_b2,Gladius,T1,R3,T,30023,1344,2278,70,1417.871429,2035.228571,46662,1497,1505,52303,1472,1618,30023,1420.158279,2266.717783,22696,1418.660469,2106.566928,581401,1492.458412,1239.660888,17262,1285.240065,2876.386919,16052,1423.306753,2518.616746
d43_08_G01_1_4_T,glasshouse_b2,Gladius,T1,R4,T,13211,1889,1913,60,1627.616667,1854.333333,45432,1683,1535,47067,1933,1531,13211,1950.496405,1920.541064,23265,1845.941629,1673.758178,483114,1981.567404,1237.09636,16896,1870.885417,1450.816347,8158,3019.115102,3666.622824
d43_09_G02_0_1_T,glasshouse_b2,5489,T0,R1,T,13661,811,4403,58,778.8793103,4641.344828,62313,1326,4069,82970,2231,3374,13451,782.2696454,4417.952123,25514,2547.230854,2698.50584,420921,1492.467503,854.7306074,24323,2378.011841,4005.179789,12015,777.1439035,4380.84278
d43_10_G02_0_1_T,glasshouse_b2,5489,T0,R2,T,16450,2197,3896,63,2531.809524,2063.888889,66363,2232,3772,70581,2235,3652,16450,2120.572036,3880.513799,31762,1869.530162,892.2631132,374619,2034.641873,1039.818445,21468,2190.010015,1475.677054,16050,2517.336262,2865.401433
d43_11_G02_0_3_T,glasshouse_b2,5489,T0,R3,T,21808,1550,3899,53,2804,4021.962264,47010,1676,3715,46354,1676,3715,12522,1458.526992,4133.058617,19329,1391.865901,2676.425475,508499,1960.315397,3828.700186,14333,2871.365241,3232.154399,9066,1413.694573,4258.544452
d43_12_G02_0_4_T,glasshouse_b2,5489,T0,R4,T,22990,1170,2717,82,1356.292683,2998.243902,67692,2109,3343,81764,2258,3057,22990,1264.724358,2686.413484,30020,1616.993238,944.4722518,467264,2580.122898,1775.0639,28142,1634.598287,902.0540118,22966,1264.694723,2686.064966
d43_13_G02_1_1_T,glasshouse_b2,5489,T1,R1,T,8217,1732,1712,47,2280.319149,1382.893617,51861,1882,1302,51791,1882,1302,8217,1734.434709,1711.90118,22663,1564.748709,1878.715836,377383,2012.86576,907.7847942,36781,2055.822653,1149.430412,5485,1923.102826,1497.071103
d43_14_G02_1_2_T,glasshouse_b2,5489,T1,R2,T,22498,2415,3188,67,2040.597015,1845.373134,45946,2024,2177,47234,2196,2144,22498,2383.553471,3201.938706,21567,2152.605926,2922.060926,423275,2077.210773,1281.473201,22466,2145.170346,2914.893172,22303,2382.934986,3197.03152
d43_15_G02_1_3_T,glasshouse_b2,5489,T1,R3,T,12473,987,2660,94,1424.446809,4186.553191,59275,1411,3762,55463,1257,3883,11639,1028.570582,2680.188762,36105,1450.317878,4178.84354,533649,932.1715678,1838.972956,34860,1472.02992,4187.593718,11450,1028.976507,2685.288035
d43_16_G02_1_4_T,glasshouse_b2,5489,T1,R4,T,11837,1967,3363,77,2213.064935,3863.051948,52435,1855,3774,52695,1850,3771,11837,2039.614767,3317.414379,23005,2414.65551,4126.410824,399563,2036.368247,3068.780748,31985,2321.80519,3919.480538,6678,2100.213237,3632.733603
d43_17_G03_0_1_T,glasshouse_b2,CALINGIRI,T0,R1,T,17598,1358,3865,55,1052.181818,1821.127273,90217,1604,1396,89228,1596,1413,17598,1358.188374,3864.545403,51454,1849.145625,999.0920822,330680,1524.199894,961.1971574,47627,1883.902072,969.6372226,9888,1717.153519,693.493123
d43_18_G03_0_2_T,glasshouse_b2,CALINGIRI,T0,R2,T,23255,1167,2379,52,1926.153846,1694.865385,64988,1369,1540,63988,1202,1952,23255,1190.737261,2387.660632,33213,1549.161112,1024.276518,425007,1410.329755,2170.443746,27992,1041.185517,2464.053694,20315,1169.043465,2473.657741
d43_19_G03_0_3_T,glasshouse_b2,CALINGIRI,T0,R3,T,12364,1726,2945,54,1229.962963,3337.055556,69716,1521,1481,95806,1502,3180,12364,1758.697913,2942.697752,42695,1597.922356,1034.465511,887409,1484.989246,2599.473989,44093,1581.179779,1056.275577,12334,1758.715502,2942.82982
d43_20_G03_0_4_T,glasshouse_b2,CALINGIRI,T0,R4,T,19663,2105,1116,57,767.8947368,2208.947368,78415,1549,1458,102848,1735,3280,19663,2059.375477,1161.592432,42045,1627.775455,987.4281365,617569,1529.144154,3564.530025,40324,1619.789803,957.3787075,17431,1853.099535,2377.766049
d43_21_G03_1_1_T,glasshouse_b2,CALINGIRI,T1,R1,T,31719,1864,3722,56,1795.982143,4389,46466,1870,4009,45590,1871,4020,31708,1803.83512,3725.175981,18680,1711.817559,3822.677248,548007,1562.811451,3887.156597,16027,1380.416921,1115.445623,29059,1802.517189,3839.980729
d43_22_G03_1_2_T,glasshouse_b2,CALINGIRI,T1,R2,T,12703,2008,4080,61,2009.065574,2687.672131,35248,2010,4123,33981,1997,4169,12703,1942.993309,4085.786979,18198,1931.040774,4603.169579,549650,1937.105076,3569.728291,21119,1923.536389,4522.524457,12703,1942.993309,4085.786979
d43_23_G03_1_3_T,glasshouse_b2,CALINGIRI,T1,R3,T,11418,2037,4151,50,1800.22,1314.18,39297,1586,4071,39192,1448,1959,11418,2060.947189,4151.210807,18487,1835.188565,4389.469086,653528,2031.117101,3757.4105,17921,1851.256236,4408.522794,11418,2060.947189,4151.210807
d43_24_G03_1_4_T,glasshouse_b2,CALINGIRI,T1,R4,T,25377,1209,3823,68,1534.588235,921.5735294,37885,1422,1554,37924,1282,4017,25275,1242.033986,3799.259941,21889,1574.647677,1122.05802,494769,959.4833367,3162.142188,12317,1653.471868,856.86612,23803,1238.539092,3728.424232
d43_25_G04_0_1_S,glasshouse_b2,Forrest,T0,R1,S,6049,1013,2907,93,746.5698925,4213.215054,39337,816,3817,52601,945,3229,6049,1023.97107,2910.0286,25092,1411.637454,863.7761039,300984,879.4821818,2697.872412,23079,1408.808181,812.4654881,4701,697.0933844,3154.214848
d43_26_G04_0_2_S,glasshouse_b2,Forrest,T0,R2,S,6886,970,3973,72,1379.111111,3647.722222,39811,1544,3719,41461,1534,3693,6886,982.4491722,3973.26779,16339,1465.60224,3607.763143,381368,1849.004439,877.2185868,9885,1252.799494,2609.279009,6886,982.4491722,3973.26779
d43_27_G04_0_3_S,glasshouse_b2,Forrest,T0,R3,S,10607,764,3220,54,1453.037037,655.2222222,34227,933,3749,46638,754,2996,10607,850.9981145,3203.595644,20221,1458.582068,729.3695663,496326,845.3559556,2321.246642,21158,1439.909538,773.8370356,8127,1427.454534,630.253353
d43_28_G04_0_4_S,glasshouse_b2,Forrest,T0,R4,S,5105,1305,579,70,1894.5,3733.542857,39148,1220,932,42213,1499,3284,5105,1305.880313,580.0820764,23490,1461.56275,735.6329928,378109,1452.266262,329.9067147,25397,1403.50187,747.3531519,4813,1314.099314,576.4922086
d43_29_G04_1_1_S,glasshouse_b2,Forrest,T1,R1,S,3771,2214,3664,54,846.0555556,3970.055556,21200,998,3324,23158,1056,3211,3771,2210.827102,3663.664545,7468,858.7915104,4231.539502,393776,873.7079685,3328.153303,4919,2250.06607,3593.399878,3656,871.8142779,4591.244256
d43_30_G04_1_2_S,glasshouse_b2,Forrest,T1,R2,S,2560,1495,585,62,934.2903226,3406.741935,16275,1011,3000,15329,950,1746,2025,999.3101235,3148.382716,8746,1084.407615,3306.520466,345973,1317.343579,3204.56753,6539,906.2189937,3309.102309,2025,999.3101235,3148.382716
d43_31_G04_1_3_S,glasshouse_b2,Forrest,T1,R3,S,4433,2095,3704,62,1558.016129,582.1935484,20144,1054,1773,25847,996,1896,4187,662.3692381,3190.520898,10876,721.1619161,1958.332567,274910,1471.396675,277.3901422,10876,721.1619161,1958.332567,4187,662.3692381,3190.520898
d43_32_G04_1_4_S,glasshouse_b2,Forrest,T1,R4,S,5066,581,2521,52,647.4423077,2288.884615,22207,481,3207,26611,517,2977,5066,581.1405448,2520.7197,10596,1494.854379,713.4457342,376711,2587.81073,2771.829474,9092,1410.147382,687.5868896,5066,581.1405448,2520.7197
d43_33_G05_0_1_S,glasshouse_b2,Hartog,T0,R1,S,6793,1361,560,85,1129.564706,737.5176471,46412,2004,2817,62987,1793,2434,6793,1361.396585,560.3494774,29304,1463.531634,710.2629334,336979,1458.856531,800.1429258,26601,1485.284914,659.9982707,6089,2005.964034,2760.088028
d43_34_G05_0_2_S,glasshouse_b2,Hartog,T0,R2,S,20730,1909,865,61,1165.278689,2934.393443,70555,1595,1024,91782,1559,2843,20730,1905.931838,867.2696575,53130,1634.010728,789.341709,546974,1590.293965,480.970101,50856,1579.796661,777.7551125,12871,1824.917334,676.3320643
d43_35_G05_0_3_S,glasshouse_b2,Hartog,T0,R3,S,12003,1473,4418,60,1192.9,3210.733333,53813,1168,3842,53546,1168,3842,11837,1485.280054,4410.736758,33908,1630.811608,737.2198301,394979,1807.53139,287.9012859,27243,1700.958999,635.6363837,11704,1484.781528,4412.198906
d43_36_G05_0_4_S,glasshouse_b2,Hartog,T0,R4,S,12912,1505,668,66,554.8484848,3022.545455,59412,788,3600,80509,1029,3192,9372,1905.608835,4405.212121,39991,1626.182216,879.7034333,380131,1450.922532,329.5999695,36459,1661.906498,818.3665213,8447,758.5644608,4490.281047
d43_37_G05_1_1_S,glasshouse_b2,Hartog,T1,R1,S,4876,2403,2587,62,2419.048387,2721.112903,13006,2397,2592,14964,2397,2578,4876,2417.209188,2587.336341,5857,1063.550794,1985.186273,180703,2585.212741,2632.644068,4820,2413.56639,2450.979046,4876,2417.209188,2587.336341
d43_38_G05_1_2_S,glasshouse_b2,Hartog,T1,R2,S,3710,872,1685,78,886.9358974,1869.102564,30434,1784,1191,30281,1784,1191,3710,877.341779,1688.312399,12769,1761.295481,873.0176208,398938,913.4504234,1623.931847,10113,1656.811925,774.1039256,3710,877.341779,1688.312399
d43_39_G05_1_3_S,glasshouse_b2,Hartog,T1,R3,S,6416,1509,2624,63,2351.031746,1973.238095,28770,1827,1770,25559,1027,3078,6416,1518.076216,2627.7274,13697,1511.440534,2627.00533,361419,1449.064341,2171.169012,8018,1585.395859,862.5281866,6416,1518.076216,2627.7274
d43_40_G05_1_4_S,glasshouse_b2,Hartog,T1,R4,S,20594,2346,3487,55,2212.563636,4308.309091,53340,1608,3803,58089,1620,3707,17269,2338.399792,3546.485378,22528,1982.42112,4366.347257,462495,2484.308455,2931.010465,23868,1673.146682,1055.419977,17280,2338.585127,3545.237269
d43_41_G06_0_1_S,glasshouse_b2,3811,T0,R1,S,21345,942,3998,78,1311.961538,3530.615385,85970,1464,3672,97697,1630,3501,14966,1183.387278,4534.650808,39284,1333.494502,3579.250127,628633,1220.742909,3655.111692,59615,1206.10915,4009.375208,12292,2375.169297,2956.410348
d43_42_G06_0_2_S,glasshouse_b2,3811,T0,R2,S,16073,1349,3940,63,952.0634921,2526.555556,97059,1135,3802,139372,1130,3153,14311,845.5194606,3158.206205,39963,1380.234992,2320.540125,893877,440.0359938,3031.388396,35097,1315.666752,750.8719549,14198,846.7859558,3151.574306
d43_43_G06_0_3_S,glasshouse_b2,3811,T0,R3,S,25252,709,3785,86,1561.127907,774.4069767,90045,1282,3894,112821,1748,3419,25252,709.2754237,3858.066609,36956,2020.848279,4012.729462,610925,859.673577,3142.802666,42203,2029.977134,3897.609198,24455,708.9251687,3855.784911
d43_44_G06_0_4_S,glasshouse_b2,3811,T0,R4,S,14746,666,2697,83,866.253012,2158.46988,94035,1297,1301,96593,1216,1449,11361,763.625033,4879.93064,50684,1611.788,825.0840502,450985,914.1831014,2547.669064,54164,1671.607636,875.8833912,7351,2130.076452,2596.18909
d43_45_G06_1_1_S,glasshouse_b2,3811,T1,R1,S,7291,1707,4542,79,1775.911392,4135.417722,50788,1590,4029,48466,1593,4028,7291,1713.31244,4542.084762,26498,1795.282436,4370.476376,467229,1542.804554,3774.815431,36915,1792.355736,4116.675173,7156,1713.05436,4542.834265
d43_46_G06_1_2_S,glasshouse_b2,3811,T1,R2,S,12419,1428,3948,54,1372.944444,1936.592593,42799,1475,3825,48227,1609,3555,12419,1497.711732,3966.619132,23119,1205.44258,4302.063671,511649,1391.13546,3488.28251,23357,1208.826776,4295.732543,11405,1502.431565,3911.463656
d43_47_G06_1_3_S,glasshouse_b2,3811,T1,R3,S,5638,1016,3238,59,2028.084746,2349.508475,32344,1306,3851,31639,872,3648,5638,985.1695637,3237.61387,18392,1191.941061,3354.915615,396256,1455.969252,2082.752915,12950,1320.679614,3245.386409,4991,691.9525145,4667.834702
d43_48_G06_1_4_S,glasshouse_b2,3811,T1,R4,S,19403,1426,3248,47,1539.297872,3160.829787,35701,1215,3641,38011,1260,2074,19096,1448.134321,3248.171659,17989,1686.470899,2776.775807,699426,1599.66921,2855.911227,13690,1690.154858,4328.610957,15820,1399.565803,3091.183628
d49_01_G01_0_1_T,glasshouse_b2,Gladius,T0,R1,T,10242,938,2642,51,1978.098039,1115.039216,81628,1320,3763,90489,1306,3639,9621,2166.565222,2510.728718,29251,2032.018837,1246.787153,664196,922.2684524,2489.482588,41493,695.7648037,3263.655171,7382,953.1402059,2719.344216
d49_02_G01_0_2_T,glasshouse_b2,Gladius,T0,R2,T,8700,1876,3602,72,2156.333333,3343.402778,64149,1773,3792,61901,1772,3811,8700,1817.967126,3599.017931,25870,1429.386007,4243.944376,397353,1077.275229,2650.027542,29162,1622.275393,4298.385262,8353,1825.550581,3577.082246
d49_03_G01_0_3_T,glasshouse_b2,Gladius,T0,R3,T,12915,1556,3290,54,1838.314815,1217.777778,77092,1900,3866,78956,1904,3842,12915,1505.829578,3301.474564,34660,1817.350404,1265.825361,464479,1418.407803,1176.595123,41163,1901.586813,2587.877438,12900,1505.785736,3301.776357
d49_04_G01_0_4_T,glasshouse_b2,Gladius,T0,R4,T,25028,2073,3666,116,1139.293103,4985.137931,86313,1614,1548,93347,1638,1639,25020,2107.798881,3645.321503,44721,1653.929787,4387.207062,403061,1460.42305,366.1528677,41032,1583.846315,915.9153831,17225,2101.723135,3603.678433
d49_05_G01_1_1_T,glasshouse_b2,Gladius,T1,R1,T,12824,1367,4003,85,1272.752941,2990.376471,76188,1323,3703,109580,1282,2757,10582,1393.249575,4109.236534,44653,1292.71545,2721.520816,490451,1376.261553,3885.78069,57655,1131.293747,3296.118619,6704,1449.957339,4337.384397
d49_06_G01_1_2_T,glasshouse_b2,Gladius,T1,R2,T,19510,1638,743,56,2062.767857,1462.803571,67916,1819,956,65978,1827,944,14527,2296.916294,1547.138088,36651,1710.317099,722.8924722,531208,1463.278721,488.0154064,36315,1885.054633,1200.360209,14367,2299.352544,1552.698336
d49_07_G01_1_3_T,glasshouse_b2,Gladius,T1,R3,T,32831,1337,2332,61,1536.688525,2962.688525,52981,1476,1516,66711,1274,2469,19548,1327.945723,2421.431297,28358,1400.904154,3120.768954,588455,1472.910274,1277.364351,37362,1210.151785,3249.461619,13174,1365.903294,2528.775846
d49_08_G01_1_4_T,glasshouse_b2,Gladius,T1,R4,T,14041,1913,2017,90,1567.622222,676.5555556,65943,1649,1491,64288,2064,3170,12997,3099.284142,3975.822882,30835,1667.078417,892.3834604,498390,1987.413217,1701.789705,22784,1592.800737,767.981171,12997,3099.284142,3975.822882
d49_09_G02_0_1_T,glasshouse_b2,5489,T0,R1,T,11590,821,4389,69,2551.333333,4163.26087,88874,1760,3845,110205,1700,3534,11481,820.4493511,4386.587144,29992,1380.751267,3238.778007,474630,936.7467943,3928.797649,26655,1388.505346,3361.076196,11234,820.293217,4384.464928
d49_10_G02_0_1_T,glasshouse_b2,5489,T0,R2,T,17089,2491,2824,70,1826.614286,763.6,79565,2139,1616,84622,2233,1717,17080,2496.151464,2816.819145,44401,2576.266638,2277.772302,555325,2551.884226,2453.043711,43037,2630.832121,2350.772591,16887,2497.661515,2820.588382
d49_11_G02_0_3_T,glasshouse_b2,5489,T0,R3,T,22837,1539,3946,57,1844.947368,1110.719298,66951,1642,3790,85656,1684,3539,22832,1518.250964,3935.707954,27794,1104.692488,2927.508851,496387,1423.36146,3579.954403,21091,1428.094875,4456.881751,14522,1455.998967,4219.26422
d49_12_G02_0_4_T,glasshouse_b2,5489,T0,R4,T,23982,1177,2682,52,1610.980769,3268.961538,80983,2158,3654,100681,2110,3272,20177,1275.367101,2898.603261,35042,1619.475972,890.8129388,563863,1404.757569,3036.967395,33439,1604.909447,869.196208,19431,1265.631259,2861.677989
d49_13_G02_1_1_T,glasshouse_b2,5489,T1,R1,T,10051,1776,1806,64,2029.484375,1480.15625,61697,1889,1317,73979,1863,2345,10051,1758.661427,1811.968162,25028,1558.479942,1789.56253,392459,1914.092045,2080.532963,36441,1597.120414,2252.667984,7829,1289.083025,2049.758845
d49_14_G02_1_2_T,glasshouse_b2,5489,T1,R2,T,41305,2241,3652,50,2063.94,2409.8,72774,1893,1929,109115,2258,3011,40375,2301.463084,3624.959628,38549,2167.195984,2333.613635,688531,2463.675114,3907.998633,62909,2185.018948,2514.507733,40197,2301.154688,3622.704829
d49_15_G02_1_3_T,glasshouse_b2,5489,T1,R3,T,11354,970,2688,122,1412.377049,4429.204918,83581,1370,4088,73526,1375,4196,11354,1007.259556,2688.286771,59196,1401.291979,4388.543787,394581,1442.707718,4000.066007,62901,1377.781927,4351.993212,9573,1200.817821,4288.414499
d49_16_G02_1_4_T,glasshouse_b2,5489,T1,R4,T,11976,1439,579,61,2324.098361,4281.262295,90339,1846,3790,117945,1927,3298,11473,2033.412447,3312.988669,43794,2333.71455,4134.923688,371408,1454.751939,320.6735154,44272,2334.310083,4122.187816,7894,1453.809222,596.5741069
d49_17_G03_0_1_T,glasshouse_b2,CALINGIRI,T0,R1,T,30483,1405,3480,74,1924.5,1009.5,103845,1600,1390,148189,1409,2809,28766,1312.325871,3552.69457,64065,1716.564801,1000.605885,473799,1540.028252,415.4817043,50044,1802.413516,862.0600472,22502,1804.945027,666.2037152
d49_18_G03_0_2_T,glasshouse_b2,CALINGIRI,T0,R2,T,24662,1176,2414,54,1058.722222,2481.203704,81222,1380,1579,75516,1228,1648,24662,1198.117428,2422.33282,38361,1035.945465,2277.261776,367734,1459.862833,2045.677658,32641,1554.621703,994.2827426,15419,2628.202023,3224.505934
d49_19_G03_0_3_T,glasshouse_b2,CALINGIRI,T0,R3,T,18002,1725,2675,61,1041.557377,2424.786885,88150,1803,3785,132265,1730,3188,13019,1741.809432,3047.382518,51158,1596.618926,1008.342077,491261,1489.536906,2270.324445,51224,1571.535296,1014.64704,11856,1724.487179,2955.913968
d49_20_G03_0_4_T,glasshouse_b2,CALINGIRI,T0,R4,T,23266,2150,1142,75,644.8,2400.173333,98311,1517,1544,119578,1867,2978,17705,1879.135555,2360.857385,50148,1511.91232,1008.12485,464983,951.8252775,1960.695468,50156,1725.242204,1038.353637,17705,1879.135555,2360.857385
d49_21_G03_1_1_T,glasshouse_b2,CALINGIRI,T1,R1,T,15873,1405,2956,65,1619.676923,3238.692308,52998,1845,4089,52961,1462,1754,15873,1399.958168,2956.213066,31151,1766.944175,4537.66107,559989,1565.922016,3889.020143,35940,1564.304981,2710.774513,15689,1400.120658,2956.982281
d49_22_G03_1_2_T,glasshouse_b2,CALINGIRI,T1,R2,T,9521,1159,2554,55,1752.2,4392.763636,41677,1954,3860,45379,1933,3764,9521,1147.420019,2558.173091,18899,1961.251548,4504.291497,433507,1968.82162,3498.539468,16684,1768.084812,1050.457804,9521,1147.420019,2558.173091
d49_23_G03_1_3_T,glasshouse_b2,CALINGIRI,T1,R3,T,15512,1572,3121,53,745.9056604,4113.641509,53189,1430,2073,63116,1461,2230,15512,1522.338512,3120.779139,29819,1817.082632,2876.586103,760594,1906.739891,3628.729312,52041,1436.094925,2688.739321,11003,2034.833591,4133.711806
d49_24_G03_1_4_T,glasshouse_b2,CALINGIRI,T1,R4,T,21113,1147,3584,65,2171.984615,1564.8,50950,2175,1816,53083,2175,1820,21110,1224.855613,3613.082473,22759,1225.340569,2798.376115,581942,1375.100742,2659.264452,16421,2344.464405,1840.351562,15473,1202.916241,3971.542299
d49_25_G04_0_1_S,glasshouse_b2,Forrest,T0,R1,S,7664,1581,662,73,1393.123288,936.5479452,47240,828,3625,64527,948,3215,7424,711.9508351,3145.616514,33054,1392.288377,880.8460096,379169,1456.76467,330.1583938,22495,1492.262636,698.2423205,7424,711.9508351,3145.616514
d49_26_G04_0_2_S,glasshouse_b2,Forrest,T0,R2,S,6768,983,3959,53,1254.773585,2404.301887,47007,1541,3681,59927,1534,3283,6768,995.2009456,3962.310727,23250,1584.373892,781.8827957,377795,1451.273389,329.4632142,21938,1591.664144,738.6313246,6578,992.736242,3969.596382
d49_27_G04_0_3_S,glasshouse_b2,Forrest,T0,R3,S,11579,1419,619,77,1384.792208,709.987013,45939,1650,1119,51110,760,3222,11579,1418.720615,619.0517316,27179,1427.981935,763.531219,478684,838.3867854,2332.285211,29508,1398.179443,842.861563,10965,1422.336799,607.2725034
d49_28_G04_0_4_S,glasshouse_b2,Forrest,T0,R4,S,5465,2556,3604,66,2430.772727,3506.984848,43958,1144,975,53109,1401,3217,5465,2585.751327,3610.76322,25302,1429.49174,737.7506126,374622,1452.860569,327.0300837,28915,1218.720007,770.4210963,5465,2585.751327,3610.76322
d49_29_G04_1_1_S,glasshouse_b2,Forrest,T1,R1,S,4094,882,4615,58,1522.465517,635.7241379,24444,2029,3930,26580,1064,3230,4094,887.7278945,4615.376649,10639,1484.341103,768.1471943,369009,872.6992594,3938.736849,8896,1548.115445,642.5,4094,887.7278945,4615.376649
d49_30_G04_1_2_S,glasshouse_b2,Forrest,T1,R2,S,2208,725,1118,62,826.0645161,2053.129032,19073,1018,3153,16689,1136,1480,2208,724.7404891,1118.487772,8813,941.4435493,3486.233859,342964,1327.973945,3205.608676,6604,1715.185796,3050.364779,2176,726.2215074,1118.030331
d49_31_G04_1_3_S,glasshouse_b2,Forrest,T1,R3,S,4122,648,3198,62,807.5322581,2126.725806,26016,2052,3614,25194,994,1163,4122,627.5131004,3194.370209,12344,1531.731935,685.7682275,359407,1445.502052,778.7159237,12346,1525.858497,684.6065122,4045,628.7112485,3190.13424
d49_32_G04_1_4_S,glasshouse_b2,Forrest,T1,R4,S,5211,623,2517,49,1515.469388,755.7959184,24328,2369,3037,29394,2369,3037,4986,627.6105094,2498.256318,14830,1518.326231,684.7892785,348464,1452.014831,778.9196445,14830,1518.326231,684.7892785,4986,627.6105094,2498.256318
d49_33_G05_0_1_S,glasshouse_b2,Hartog,T0,R1,S,11697,1340,578,48,2186.25,2419.041667,63625,2002,2906,82214,1775,2554,9149,1354.496994,574.9351842,42767,1511.536652,785.0606776,381523,1456.62147,331.5166976,41864,1534.668235,782.0601233,9150,1354.496393,574.9278689
d49_34_G05_0_2_S,glasshouse_b2,Hartog,T0,R2,S,21825,1518,698,75,1596.173333,1264.106667,93593,1684,1107,121146,1533,2892,23250,1893.080903,878.7110538,68093,1643.046686,821.6335747,401463,1466.134747,351.8010377,70897,1633.384995,848.1807693,20421,1530.681798,694.8309583
d49_35_G05_0_3_S,glasshouse_b2,Hartog,T0,R3,S,20352,1738,615,70,1694.471429,864.5571429,75554,1324,1304,75070,1532,1026,16107,1755.845595,619.4405538,48057,1728.038184,835.1720873,410535,1465.27051,368.7211419,45001,1736.200196,793.3382147,16073,1755.788403,619.2672805
d49_36_G05_0_4_S,glasshouse_b2,Hartog,T0,R4,S,23678,1520,688,48,3035.375,3515.1875,89232,1866,3909,120896,1027,3187,18049,1508.483794,689.9080281,58996,1600.651824,875.3851109,378522,1454.412618,326.156654,51031,1634.603516,778.8113304,18030,1508.688131,690.0604548
d49_37_G05_1_1_S,glasshouse_b2,Hartog,T1,R1,S,4678,2380,2596,59,1658.779661,757.4067797,14399,1626,2270,16516,1626,2270,4678,2394.709277,2596.541043,9834,1651.735611,814.6201952,375874,1865.973371,871.6082224,5398,1471.32827,729.2951093,4678,2394.709277,2596.541043
d49_38_G05_1_2_S,glasshouse_b2,Hartog,T1,R2,S,3278,2253,1954,57,1618.035088,631.5789474,41660,1833,1432,50506,1158,1727,3161,901.1917115,1670.248023,24242,837.8095867,2340.740863,375514,865.9751141,2449.757825,25779,844.1667249,2281.653672,3072,898.1009115,1676.467448
d49_39_G05_1_3_S,glasshouse_b2,Hartog,T1,R3,S,6182,1496,2625,70,1184.042857,2623.514286,43839,1813,1779,38574,2202,1781,6181,1507.323734,2625.143504,23347,1285.970617,2538.642995,371886,1859.225639,2627.415687,15022,2168.735055,1958.795766,4018,1192.478596,4645.289447
d49_40_G05_1_4_S,glasshouse_b2,Hartog,T1,R4,S,24427,2324,3736,60,2095.75,1216.216667,70075,1622,3809,98400,1681,3291,18506,2361.356479,3497.941046,44057,1563.976576,958.4198425,383049,1452.318774,333.4165342,44177,1572.944451,959.0836408,13275,2321.969266,3736.895367
d49_41_G06_0_1_S,glasshouse_b2,3811,T0,R1,S,73799,1186,4106,86,1800.139535,565.5,156400,1512,3824,161481,1707,3744,54296,1114.240975,4263.423788,69156,1691.952614,3701.755423,545194,1311.27568,3582.162106,91980,1140.221363,4123.943162,47294,1122.129911,4252.274327
