Image_name,data_type,Genotype,Treatment,Replication,Group,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
d09_22_G03_1_2_T,augment_bootstrap,CALINGIRI,T1,R2,T,42.1822331,21.0995518,203.7088605,0.11380797,76.35927555,0.418947401,0.434138179,0.575222732,332.2525577,30.3619857,224.4385312,19.15984894,188.0662491,-0.761500756,1.090433691,79.86558238,-0.203654286,17.34246982,275.1781919,-1.989511438,0.19168292,27.89457877,-0.385121052
d33_22_G03_1_2_T,augment_bootstrap,CALINGIRI,T1,R2,T,150.5566625,112.6238012,853.4626954,0.13219613,298.1507066,0.404200254,0.43596365,0.628340433,1717.950445,107.2334914,1083.21677,139.0577195,751.233784,0.762432564,14.04548003,319.8642556,1.625226098,67.17438694,982.8182881,-0.145514007,4.305131992,107.2952067,0.23722965
d07_29_G04_1_1_S,augment_bootstrap,Forrest,T1,R1,S,24.28568825,19.16282744,99.62147485,0.176838476,17.1154579,0.376197953,0.410726619,0.523383756,197.425988,10.16873415,127.0758077,31.9845111,55.47807392,-1.934408398,8.323812808,25.15180054,0.73185262,-4.095804911,91.08997558,-0.013190476,-0.107000759,8.547224792,-1.130662026
d6_T022_28.10.23,augment_bootstrap,3811,na,R7,S,1035.691724,456.1379284,2956.950212,0.155538275,536.8161335,0.204152521,0.186779283,0.720094862,5808.184127,106.3056897,1927.996288,2740.55453,247.7602873,1.794419445,515.0932428,79.10367752,1.922795681,1646.379758,265.6628544,1.560492927,82.43352659,25.01986344,0.555992919
d43_46_G06_1_2_S,augment_bootstrap,3811,T1,R2,S,503.3284383,314.7200966,1267.612617,0.248326371,409.5489213,0.370917865,0.410005981,1.379204535,2443.024739,164.8704635,1512.235785,442.9198083,786.4815294,47.43869405,98.42617618,343.7151711,38.00459725,300.4069782,1085.993595,120.5226945,18.41814252,119.2957689,25.05136119
d29_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,200.2423022,112.6895136,601.1815675,0.167381125,227.263719,0.380674336,0.41133982,0.880318369,1231.061621,77.51415466,733.0854543,111.1330918,455.8167387,4.121572772,41.96547662,201.0747525,5.221302222,115.2126674,644.9298664,10.38503053,6.383726004,71.59933879,2.210208206
d11_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,85.17115038,70.09407353,266.9488627,0.229405,114.3349671,0.406520745,0.432379344,0.612749938,501.0377324,39.52081951,348.9501023,-5.135118318,234.5185306,-1.117638945,13.8739375,109.1146003,0.812290418,16.94975552,339.1451712,3.495004887,1.285248239,39.57970961,-0.35689023
d09_44_G06_0_4_S,augment_bootstrap,3811,T0,R4,S,79.97619879,70.74538422,370.8415176,0.181353397,139.778503,0.415294189,0.411069804,1.031288629,706.0271508,49.64533034,436.893546,37.06176645,311.6498223,3.314426632,3.818356741,132.7764046,3.222677633,43.1443826,427.5189192,12.92810754,1.685172346,44.71873429,1.369006274
d33_06_G01_1_2_T,augment_bootstrap,Gladius,T1,R2,T,208.4842453,151.9974495,666.6805082,0.214435499,217.091162,0.369056081,0.324900304,0.723094375,1316.370145,76.75447684,771.5504088,275.9363513,409.0158562,3.801197929,62.57727545,181.3695556,2.525768644,207.0177341,539.0108634,9.83406811,13.69394182,64.98131044,1.123792116
d37_40_G05_1_4_S,augment_bootstrap,Hartog,T1,R4,S,264.9653377,174.568289,1081.320285,0.175229657,382.4851687,0.398820069,0.433829454,0.931472401,1994.683555,139.4792055,1316.022764,208.1181012,827.5362925,18.00721126,47.24441721,356.3665257,14.91089751,154.4664649,1128.28544,48.29312692,8.702616318,123.1790607,8.640874443
d07_24_G03_1_4_T,augment_bootstrap,CALINGIRI,T1,R4,T,64.05008277,31.94741742,206.5492013,0.173939382,75.23643657,0.374118743,0.413334454,0.574732075,474.1358306,27.57486464,293.35824,54.42769381,154.6714275,-0.10891298,10.47380239,68.9664006,1.075846304,34.91573432,215.0873211,-1.233706756,2.840026804,22.90621238,-0.758976579
d15_39_G05_1_3_S,augment_bootstrap,Hartog,T1,R3,S,66.41684131,50.33361885,165.1797947,0.254476987,78.5041567,0.408107133,0.432508386,0.570076244,309.2808016,25.75274768,277.546935,45.64962968,154.1822003,-1.202374997,2.726808084,73.65458217,0.359111985,34.55233188,209.3865507,3.518859013,2.575526991,22.71768604,0.293144051
d37_31_G04_1_3_S,augment_bootstrap,Forrest,T1,R3,S,148.8177809,59.04408002,444.294944,0.149323761,162.7441376,0.364685087,0.408930602,0.613832925,973.8685321,60.00368733,540.3606826,123.2892999,346.3897074,1.703955235,24.35656332,149.0241351,1.15304344,134.9512622,462.3180051,3.192783486,6.60067216,45.61223527,0.044230661
d15_34_G05_0_2_S,augment_bootstrap,Hartog,T0,R2,S,148.6053488,90.12560334,677.3558755,0.135400416,243.2219276,0.411776892,0.435535574,0.904996933,1255.867697,89.98912815,834.449822,50.30926359,585.4569434,3.177236589,15.44118812,256.4598968,2.128165317,50.28166121,790.8560543,9.157213668,3.580060824,86.14510864,1.14656302
d31_39_G05_1_3_S,augment_bootstrap,Hartog,T1,R3,S,133.7811583,57.49302518,406.5150409,0.171852105,129.3317956,0.376498558,0.410572304,0.7357788,779.606612,47.26769722,479.996511,68.63314965,309.1237604,1.144088972,26.65913966,130.398053,0.613564589,64.21845403,421.1663091,4.541767444,4.658371773,45.60409439,-0.787948971
d25_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,158.6455844,84.12169946,490.7698262,0.176766835,170.8277463,0.38713973,0.409956907,0.717399151,858.53374,63.28496279,615.6463546,84.58495858,406.7936622,1.385503196,18.3776778,172.3035505,1.576986206,57.53009194,544.621977,6.292309166,4.961085135,59.7104732,-0.152146429
d4_T011_14.10.23,augment_bootstrap,Gladius,na,R4,T,1188.010917,483.54597,3820.185803,0.129241147,673.1412992,0.199125954,0.187827447,0.839160279,7466.548063,127.4659451,2373.814438,3547.941508,248.3206318,-0.048905602,667.787857,78.74365357,2.27802528,2094.026985,258.2157262,6.943172552,106.726169,20.71562449,0.578941168
d05_44_G06_0_4_S,augment_bootstrap,3811,T0,R4,S,28.65798758,31.05756108,90.25811622,0.201071665,48.40592854,0.360052622,0.412240198,0.584174647,227.322196,11.9606926,144.9941549,22.84941021,99.28723144,-1.227304067,0.546454478,42.3784018,-0.282055151,17.56142961,127.5917714,-0.6634258,1.418071911,11.72104494,0.124345272
d09_36_G05_0_4_S,augment_bootstrap,Hartog,T0,R4,S,115.1187739,77.86628829,357.6170356,0.231456862,127.4602079,0.398314781,0.410422331,0.772974628,729.7645359,46.74052904,443.905197,38.34688892,299.1040371,2.556554109,12.30566514,127.7598578,2.216709014,31.23421606,408.6748753,4.82794077,1.993816989,43.62712664,0.67977374
d41_02_G01_0_2_T,augment_bootstrap,Gladius,T0,R2,T,403.8893736,267.1736141,1319.524302,0.20405829,473.0586906,0.40606756,0.435104485,1.100520203,2474.22303,186.0591291,1680.694279,198.5714618,1047.317373,25.15763957,56.12450246,458.6569709,17.54806879,159.7358753,1446.851861,55.30058381,10.03045395,163.5243873,9.964832102
d49_42_G06_0_2_S,augment_bootstrap,3811,T0,R2,S,2036.253293,1712.845355,4001.917682,0.429898062,1338.978278,0.407289862,0.41105287,1.798785224,7243.100503,632.1473027,5135.010375,1286.131258,2244.316967,409.2596642,300.8768479,1010.707087,319.7437792,953.7724754,3168.955813,1001.631159,57.87757423,369.4798679,206.4855654
d09_46_G06_1_2_S,augment_bootstrap,3811,T1,R2,S,70.97975564,36.39067296,188.9660248,0.207247798,70.82247873,0.42622645,0.432430235,0.877881025,348.9895029,27.07975095,226.2153783,23.47065568,167.7957204,4.850528226,9.299875355,68.78872491,3.622459885,-2.533470187,190.9347394,12.37233689,1.533504327,24.19174145,1.402366714
d17_31_G04_1_3_S,augment_bootstrap,Forrest,T1,R3,S,74.37940785,51.38861553,215.8120749,0.239486916,68.07256165,0.366009305,0.412766081,0.573551991,378.4629427,23.1998376,253.4542297,50.34394656,171.8936909,-1.914105799,5.657711035,67.84233745,0.236572963,30.14661323,226.983243,0.915086694,1.206174154,22.32715635,-0.246736964
d37_22_G03_1_2_T,augment_bootstrap,CALINGIRI,T1,R2,T,171.8961593,130.2885773,943.8436186,0.138714168,353.5253697,0.399205653,0.433327273,0.614369538,2007.069804,126.4041784,1183.587258,102.4926488,835.6098458,-0.548040329,24.80876473,352.9842275,0.836645175,82.20060123,1114.554095,-2.5970663,4.383141295,118.7811794,-0.232023088
d21_10_G02_0_1_T,augment_bootstrap,5489,T0,R2,T,107.5372235,85.25646481,651.9891981,0.122633406,261.8368008,0.396762747,0.408722424,0.883210421,1360.599509,88.13982598,870.2226291,61.3489135,630.6827278,3.065923512,19.67778704,259.8373491,1.837933618,61.48007774,805.8982605,-0.091306125,3.689521511,82.86686627,1.023393448
d4_T008_14.10.23,augment_bootstrap,3811,na,R4,S,955.7106092,442.4972114,3051.674408,0.142976921,579.011488,0.210464199,0.187754941,0.832040574,5994.334254,117.511876,2003.174633,2761.369842,307.791405,0.931649671,535.2267322,109.1287837,0.749892499,1673.139889,356.5046894,2.102059089,84.85395109,31.67596062,1.11654975
d45_19_G03_0_3_T,augment_bootstrap,CALINGIRI,T0,R3,T,727.806012,607.5905012,2094.840707,0.28742246,774.8753592,0.416272678,0.437068165,1.344257208,4001.676314,320.4893343,2767.497018,429.7931329,1540.969948,85.14645922,108.719559,694.6857828,62.42207617,373.5356641,2213.360378,197.7384435,23.97946654,259.4892125,38.93461458
d45_01_G01_0_2_T,augment_bootstrap,Gladius,T0,R1,T,486.9704217,326.645705,1635.848765,0.19377161,624.9496326,0.414369,0.435661132,1.043674501,3260.75172,243.0185187,2145.053017,311.9198805,1389.302101,16.36851952,62.27705342,613.951278,10.52843037,206.5784187,1919.609031,37.1650881,11.43370737,221.9283562,7.8108865
d29_42_G06_0_2_S,augment_bootstrap,3811,T0,R2,S,263.2236003,161.5381521,1081.218559,0.157663084,393.1601848,0.40343583,0.436502281,0.823336682,2081.95989,143.2624654,1338.534083,148.459504,886.2891032,9.748645735,37.66202511,386.5163328,8.452020697,120.6299993,1200.858584,27.04863628,6.463466175,134.6188421,5.354069033
d07_13_G02_1_1_T,augment_bootstrap,5489,T1,R1,T,44.37269598,21.48530329,157.9674543,0.208550372,69.14556514,0.419131817,0.439200918,0.578568248,271.6734115,22.94013886,195.409996,-6.406874017,138.4420854,0.455893579,0.190374277,56.97182088,-0.419803001,3.617762322,190.3665474,-4.738248518,0.782033375,20.49710521,-0.10149513
d21_18_G03_0_2_T,augment_bootstrap,CALINGIRI,T0,R2,T,118.7740972,71.62880528,736.9902666,0.104871456,265.0202327,0.400931375,0.438605006,0.752663464,1469.963586,98.79312989,922.9285597,113.8374999,632.6356096,7.206034211,29.86406579,268.8629576,5.459491043,82.85097787,849.2231684,18.66414588,5.035443865,88.13096533,2.249662614
d11_42_G06_0_2_S,augment_bootstrap,3811,T0,R2,S,95.398725,47.62094586,351.2334069,0.142212213,123.3238886,0.396335918,0.410574889,0.604308984,615.684166,44.41356557,406.960693,35.8199718,282.8871311,0.957402842,14.82895302,121.1108266,-1.068086899,47.54272041,374.4839336,-1.351993458,1.72722169,40.11412783,0.215749196
d7_T011_04.11.23,augment_bootstrap,Gladius,na,R4,T,1296.111391,603.865657,4448.721534,0.135633599,783.7602012,0.198390141,0.188545538,0.688074183,8708.067773,150.5783407,2733.944209,4119.445787,273.0515892,0.3198663,779.5989699,98.82810532,-0.247753842,2459.42802,293.2361849,1.259476513,122.7238607,27.50385313,0.943365141
d07_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,59.15070677,39.22069358,147.2608606,0.295749369,54.77057699,0.370119883,0.409022874,0.580268437,165.5019984,17.3910948,176.7014429,38.92396069,118.3533555,-0.080589174,8.587245073,46.56769851,-0.886717274,17.00879672,155.2982566,0.558795796,0.661417365,16.67136183,0.505203636
d05_17_G03_0_1_T,augment_bootstrap,CALINGIRI,T0,R1,T,50.28607016,23.37645195,212.7577878,0.132395329,82.38758915,0.413436102,0.436776211,0.724925182,329.4625763,27.9117006,291.2987056,34.60037572,189.4670568,-1.076353936,1.200606202,82.39764153,0.969637862,5.074243376,245.9234761,2.141916324,1.351237102,28.47382583,-0.599933193
