Image_name,data_type,Genotype,Treatment,Replication,Group,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
d29_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,144,92,654.71607,0.140519,244.412941,0.409751,0.435429,0.870857,1281.818743,91.810612,843.571104,92.386387,554.145836,8.183848,21.522952,241.063311,5.930759,67.616347,757.322728,18.632029,4.218559,84.175792,3.416261
d29_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,160,112,677.069259,0.165419,249.052826,0.403206,0.435429,0.725714,1320.033182,91.278394,860.364524,90.825918,581.567825,4.675516,22.057045,248.773704,3.031784,69.294252,781.54564,9.524632,4.446177,85.282309,1.549908
d29_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,204,146,1080.804835,0.135085,395.738511,0.407496,0.435429,1.016,2113.413392,149.358029,1385.350091,178.233015,881.778519,20.793301,46.464431,379.753983,14.728663,145.972315,1193.106316,46.27146,9.85837,131.224286,8.275372
d29_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,189,135,992.637387,0.136001,365.297492,0.406703,0.435429,0.821052,1943.583772,136.046303,1270.003486,150.78893,833.396206,8.452252,38.264834,360.192505,5.797325,120.212522,1131.578129,18.212835,7.980305,124.915484,3.150515
d29_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,201,135,1080.179008,0.124979,397.481759,0.40713,0.435429,0.846321,2119.894319,147.273675,1387.433395,137.906281,937.194863,5.077864,36.282577,401.720013,3.597867,113.985077,1262.145284,11.303033,7.767464,137.496739,2.009472
d29_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,196,146,1168.754568,0.124919,419.3066,0.396119,0.435429,0.846321,2294.53675,151.636804,1457.540614,199.104929,962.381296,7.268343,52.177589,406.644407,5.097799,164.014326,1277.511082,16.015206,11.115582,137.689764,2.831458
d29_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,178,152,962.296917,0.157955,337.073717,0.393604,0.435429,0.781618,1875.428341,122.286932,1193.220387,166.763189,788.488257,7.045471,45.060079,329.885712,4.868054,141.560415,1036.36653,15.293442,9.826616,109.807307,2.653009
d29_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,121,87,746.057256,0.116613,277.10807,0.408852,0.435429,0.580571,1466.729832,100.596018,958.325351,61.057259,684.999997,0,15.503219,289.541215,0,48.704797,909.620554,0,3.236892,97.359126,0
d29_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,182,124,694.225632,0.178616,257.152876,0.407646,0.435429,0.649099,1356.914736,95.150239,894.130596,76.995568,617.157492,0.072571,18.291786,266.271717,0.047106,57.465339,836.517269,0.147988,3.624084,91.50214,0.024015
d29_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,99,69,819.772307,0.08417,285.977045,0.385705,0.410526,0.649099,1619.971692,99.570759,993.851404,142.148505,677.115802,0.508,38.218316,277.804669,0.329742,120.066381,872.749107,1.035915,8.304257,91.0984,0.168103
d29_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,146,80,596.927913,0.13402,213.987722,0.392462,0.435429,0.615789,1176.134543,76.99291,740.938627,95.69034,500.271378,0.966195,21.740845,213.47014,0.594972,68.300879,670.768588,1.86916,4.155005,72.550152,0.287752
d29_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,157,101,570.283795,0.177105,213.803391,0.410959,0.435429,0.598439,1110.758189,80.12839,741.980351,70.50363,499.780165,0,16.695719,219.412675,0,52.451147,689.529204,0,3.301058,76.827332,0
d29_27_G04_0_3_S,glasshouse_b1,Forrest,T0,R3,S,143,93,638.773703,0.145591,234.227313,0.403428,0.435429,0.725714,1253.72106,85.771279,812.224205,76.050888,561.453883,1.268932,18.022285,239.690318,0.826392,56.618677,753.009341,2.596187,3.541122,81.805621,0.424536
d29_28_G04_0_4_S,glasshouse_b1,Forrest,T0,R4,S,195,115,622.384949,0.184773,222.835631,0.391767,0.435429,0.725714,1216.722842,80.685365,771.360167,105.765836,509.492892,7.126221,24.979187,215.683437,4.845391,78.47443,677.663494,15.222244,4.900625,73.184656,2.600084
d29_29_G04_1_1_S,glasshouse_b1,Forrest,T1,R1,S,81,33,306.131151,0.107797,101.034689,0.361193,0.410526,0.615789,606.745105,34.03375,348.856079,86.570358,219.458162,0.102631,19.92805,91.05309,0.063199,62.605815,286.051718,0.198547,3.836823,30.166361,0.030566
d29_30_G04_1_2_S,glasshouse_b1,Forrest,T1,R2,S,86,36,280.754651,0.128226,87.815493,0.342096,0.324549,0.580571,557.672446,28.226871,304.287414,95.155668,185.598983,0,22.539926,74.317766,0,70.811266,233.476148,0,4.468921,23.75795,0
d29_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,103,47,355.067364,0.132369,117.266388,0.361617,0.410526,0.580571,700.840795,39.457873,405.860749,90.18309,264.884274,0,21.105033,108.084455,0,66.303418,339.557331,0,4.11308,35.344794,0
d29_32_G04_1_4_S,glasshouse_b1,Forrest,T1,R4,S,97,51,338.123952,0.150832,120.331557,0.38664,0.435429,0.580571,665.813456,42.763574,413.303803,64.427375,273.696577,0,14.129279,117.396098,0,44.38844,368.915362,0,2.630833,40.132741,0
d29_33_G05_0_1_S,glasshouse_b1,Hartog,T0,R1,S,198,104,633.599554,0.164142,220.154925,0.382047,0.410526,0.725714,1238.969923,78.93972,765.832686,129.989739,499.206976,4.402839,28.529247,212.511999,2.730869,89.627272,667.626136,8.579279,5.299566,72.3089,1.331254
d29_34_G05_0_2_S,glasshouse_b1,Hartog,T0,R2,S,210,138,864.218459,0.159682,319.667563,0.405477,0.435429,1.04664,1686.909918,120.251709,1105.014259,121.469188,722.683821,20.06545,28.90501,306.808161,16.008896,90.854565,963.866263,50.29343,5.749585,104.15974,10.342383
d29_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,199,105,621.130908,0.169046,216.621028,0.38154,0.410526,0.88287,1216.807954,78.726231,751.279286,145.765296,470.006893,5.358719,32.359181,203.20833,3.572113,101.659366,638.397796,11.222123,6.066655,70.771685,1.887891
d29_36_G05_0_4_S,glasshouse_b1,Hartog,T0,R4,S,310,192,888.969526,0.21598,320.067826,0.397927,0.435429,0.870857,1720.239305,122.074025,1119.568101,180.339874,688.02489,20.604762,39.240575,302.935726,14.148605,123.277901,951.700653,44.589548,7.235113,107.121567,7.717345
d29_37_G05_1_1_S,glasshouse_b1,Hartog,T1,R1,S,79,39,283.011355,0.137804,101.350686,0.39173,0.435429,0.598439,558.590731,36.441089,350.5648,49.475006,233.536349,0,11.434944,100.153297,0,35.923937,314.640862,0,2.224691,34.216398,0
d29_38_G05_1_2_S,glasshouse_b1,Hartog,T1,R2,S,152,74,552.173652,0.134016,192.310346,0.381969,0.435429,0.781618,1087.231496,68.048908,664.937757,126.721736,424.660924,0.790992,30.428275,180.670535,0.557452,95.593244,567.593227,1.751286,6.114265,61.62473,0.309913
d29_39_G05_1_3_S,glasshouse_b1,Hartog,T1,R3,S,96,56,364.186525,0.153767,127.146553,0.382882,0.410526,0.725714,712.604786,44.761796,441.985809,65.484116,298.309491,0.392917,15.731517,124.685328,0.271608,49.422017,391.71051,0.853282,3.158168,41.455511,0.148117
d29_40_G05_1_4_S,glasshouse_b1,Hartog,T1,R4,S,132,80,644.841261,0.124062,245.571596,0.415344,0.435429,0.870857,1267.178819,92.588236,844.786374,77.881013,560.461016,6.499232,17.978216,246.135554,4.790085,56.480232,773.257647,15.048494,3.495697,86.309673,2.782866
d29_41_G06_0_1_S,glasshouse_b1,3811,T0,R1,S,186,110,764.1529,0.14395,265.969185,0.385671,0.410526,1.248566,1495.522589,97.027494,930.595505,190.64575,554.528134,18.979015,49.665911,232.40382,14.148018,156.030062,730.118135,44.447308,10.558733,77.847066,8.621695
d29_42_G06_0_2_S,glasshouse_b1,3811,T0,R2,S,267,165,1055.409652,0.156337,388.423186,0.402704,0.435429,0.821052,2063.002607,145.482159,1347.746879,158.591945,884.861396,11.95631,35.372999,385.510301,8.117856,111.127553,1211.11633,25.502996,6.676961,134.455165,4.350033
d29_43_G06_0_3_S,glasshouse_b1,3811,T0,R3,S,288,208,1257.777918,0.165371,479.846308,0.417308,0.435429,1.170179,2448.301564,184.486765,1659.618177,147.519828,1098.457238,11.800853,33.228509,484.921553,10.093019,104.390439,1523.519584,31.708154,6.317833,171.113506,7.055426
d29_44_G06_0_4_S,glasshouse_b1,3811,T0,R4,S,275,193,1160.121526,0.166362,412.065009,0.391837,0.435429,0.781618,2262.486207,149.746909,1431.370915,234.923322,919.156282,6.041922,55.587895,395.921471,4.110147,174.634523,1243.823984,12.912408,10.980212,136.559532,2.207166
d29_45_G06_1_1_S,glasshouse_b1,3811,T1,R1,S,239,127,768.822007,0.165188,265.816453,0.38154,0.435429,0.725714,1506.915203,94.644944,923.262208,167.630811,599.354144,1.837052,36.945882,255.647218,1.25708,116.068912,803.244064,3.949232,6.911254,87.055684,0.678005
d29_46_G06_1_2_S,glasshouse_b1,3811,T1,R2,S,141,79,616.569197,0.128128,219.106869,0.392065,0.435429,0.649099,1212.068511,78.445908,763.166034,91.728453,524.182444,0.6583,21.940901,220.507217,0.421466,68.929374,692.912586,1.324074,4.38469,73.849176,0.212041
d29_47_G06_1_3_S,glasshouse_b1,3811,T1,R3,S,124,72,496.515121,0.145011,169.405849,0.378273,0.410526,0.846321,974.583244,59.884513,593.034978,117.894176,372.776992,5.843953,29.552702,154.957673,4.258522,92.84255,486.813886,13.378542,6.099329,51.331876,2.453307
d29_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,122,80,651.743878,0.122748,233.969249,0.395552,0.435429,0.725714,1281.444383,83.656132,810.602102,89.706768,559.391457,2.645653,22.128949,234.159173,1.734541,69.520143,735.632739,5.44922,4.520361,78.238803,0.896968
d33_01_G01_0_1_T,glasshouse_b1,Gladius,T0,R1,T,309,183,977.713487,0.187171,351.972963,0.398059,0.435429,0.917964,1903.910019,131.362868,1224.698734,194.8118,775.643659,7.258028,44.992743,339.467851,5.278393,141.34887,1066.574351,16.775513,8.709263,119.53148,3.122125
d33_02_G01_0_2_T,glasshouse_b1,Gladius,T0,R2,T,252,172,985.356745,0.174556,376.489043,0.419213,0.435429,0.870857,1922.208067,144.369757,1306.132849,104.525194,874.32414,6.507411,23.596628,387.490361,4.66801,74.130994,1217.33687,14.664985,4.475716,137.232704,2.661337
d33_03_G01_0_3_T,glasshouse_b1,Gladius,T0,R3,T,201,141,1060.258512,0.132986,390.477165,0.403521,0.435429,0.725714,2082.082306,142.975367,1344.957155,168.502919,887.901129,3.854464,42.475772,383.105409,2.531978,133.441572,1203.561138,7.954444,8.811694,132.852457,1.311215
d33_04_G01_0_4_T,glasshouse_b1,Gladius,T0,R4,T,330,242,1242.54683,0.194761,456.599482,0.410471,0.435429,1.231578,2402.666283,177.618491,1603.338592,216.91102,991.969809,33.666001,52.688703,431.917263,25.705453,165.526441,1356.908102,80.904049,10.593004,151.179543,15.845944
d33_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,265,166,979.253755,0.169517,352.999952,0.397126,0.435429,0.870857,1914.756584,130.043939,1226.957294,185.850145,778.414772,14.988838,46.099972,333.797741,10.631371,144.827332,1048.730525,33.399437,9.432527,114.655668,5.955745
d33_06_G01_1_2_T,glasshouse_b1,Gladius,T1,R2,T,215,145,672.897381,0.215486,221.961373,0.368709,0.324549,0.725714,1304.433535,80.150673,785.714726,257.776243,411.411816,3.709322,66.225265,181.440414,2.411533,208.052805,570.085867,7.576054,13.943472,64.970275,1.236926
d33_07_G01_1_3_T,glasshouse_b1,Gladius,T1,R3,T,200,136,860.499618,0.158048,304.54712,0.390923,0.410526,0.725714,1683.961869,111.928142,1064.799604,224.711444,628.927337,6.860838,60.225849,274.278764,4.431628,189.205086,861.672149,13.922369,13.037119,96.635532,2.255491
d33_08_G01_1_4_T,glasshouse_b1,Gladius,T1,R4,T,195,127,789.504131,0.16086,272.842114,0.38382,0.410526,0.781618,1542.858109,99.873046,951.419189,250.61459,526.478942,12.410599,63.654773,230.635866,8.517517,199.977366,724.683254,26.758569,13.260892,82.004579,4.607575
d33_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,248,152,1026.617718,0.148059,387.949191,0.415078,0.435429,0.870857,2006.794209,149.354564,1338.992476,154.793846,854.383077,17.440794,33.586169,380.222663,12.362281,105.514061,1194.641163,38.837252,6.164776,136.274476,6.915312
d33_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,362,302,1321.897425,0.228459,494.508557,0.414776,0.435429,1.240101,2544.093184,192.363541,1725.225351,169.79013,1123.839503,28.267791,39.939426,487.26344,21.953419,125.473407,1530.783244,68.968701,7.836864,170.612172,13.914505
d33_11_G02_0_3_T,glasshouse_b1,5489,T0,R3,T,252,178,935.105361,0.190353,354.174407,0.41615,0.435429,0.88287,1811.081428,136.635784,1226.94686,116.292599,789.527719,29.285043,26.143755,343.324354,20.989412,82.133028,1078.585269,66.228563,4.954281,119.66149,12.020013
d33_12_G02_0_4_T,glasshouse_b1,5489,T0,R4,T,280,214,1174.409704,0.182219,450.295347,0.421372,0.435429,0.929368,2280.185394,174.345602,1559.818944,135.616862,1018.649663,20.143179,32.039827,450.814026,13.651938,100.656085,1416.274032,42.888827,6.317602,160.682761,7.345238
d33_13_G02_1_1_T,glasshouse_b1,5489,T1,R1,T,155,103,691.971152,0.14885,246.46692,0.393365,0.410526,0.725714,1354.208864,89.284422,853.530164,136.913351,548.735023,6.322778,35.013288,232.563297,4.110504,109.997488,730.619146,12.91353,7.340694,79.83435,2.109378
d33_14_G02_1_2_T,glasshouse_b1,5489,T1,R2,T,103,83,716.515312,0.115838,255.957355,0.393837,0.435429,0.725714,1408.466997,90.258617,883.031345,132.501448,583.125398,0.888466,35.496244,245.006629,0.574734,111.514738,769.711025,1.805581,7.683192,82.282416,0.293008
d33_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,218,144,797.074782,0.180661,291.159391,0.401576,0.435429,0.821052,1549.391182,108.186229,1010.399821,128.780409,659.699115,8.595258,30.431034,285.585517,5.603701,95.601913,897.193362,17.604545,6.013697,99.285517,2.887015
d33_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,195,139,779.164012,0.178396,285.987578,0.403387,0.410526,1.04664,1511.008645,107.648685,991.167103,119.406761,643.941318,15.815932,28.247042,274.74268,12.420448,88.7407,863.266022,39.16038,5.575867,94.125811,7.947008
d33_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,237,181,1149.892254,0.157406,405.397478,0.39014,0.410526,0.781618,2248.10178,145.792398,1414.208961,235.522969,903.129259,11.240026,61.776918,380.700544,7.679232,194.077911,1196.006032,24.125018,13.187384,128.461316,4.143699
d33_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,208,136,1067.29947,0.127424,381.992653,0.392919,0.435429,0.821052,2095.78464,137.530014,1319.534604,235.324633,824.210946,7.763891,60.21738,354.439877,5.363652,189.178479,1113.505714,16.850411,12.606407,121.99302,2.930587
d33_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,239,171,1218.350825,0.140354,448.078103,0.405381,0.435429,0.870857,2386.738755,165.229633,1560.522543,176.06692,1038.186824,4.097081,46.953686,446.692672,2.998424,147.509354,1403.593363,9.419826,10.147992,153.34626,1.735381
d33_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,231,167,1339.912355,0.124635,475.280155,0.392449,0.410526,0.88287,2630.371952,170.697247,1655.727929,231.908252,1098.390709,9.613395,59.942661,460.182689,6.87591,188.315425,1445.811197,21.601307,12.644289,154.157909,3.895049
d33_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,222,182,1056.911137,0.1722,365.350158,0.388629,0.410526,0.870857,2055.223746,131.584602,1293.820412,206.75322,841.245335,8.912583,55.476606,350.231386,6.094528,174.284896,1100.388992,19.146524,12.030789,116.260122,3.293691
d33_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,151,111,837.312042,0.132567,305.595176,0.404542,0.435429,0.615789,1642.168146,110.815747,1064.591464,84.107202,752.999577,0.205263,21.738985,316.941503,0.126399,68.295034,995.899336,0.397093,4.591016,106.1636,0.061131
d33_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,160,114,763.934212,0.149228,286.545839,0.410967,0.435429,0.598439,1496.699911,105.458696,991.580796,73.950071,689.984141,0,18.738287,296.891683,0,58.868065,932.712731,0,3.903285,101.555411,0
d33_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,138,100,878.494311,0.113831,308.555012,0.388406,0.410526,0.725714,1726.089766,108.571015,1074.060461,151.494747,725.923444,1.07612,41.104987,300.048162,0.730915,129.135124,942.6291,2.296236,8.98459,99.195333,0.391092
d33_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,181,107,669.188363,0.159895,242.079832,0.39617,0.435429,0.649099,1313.183973,88.137814,838.540929,101.657554,567.047711,0.483097,23.102807,243.509739,0.303322,72.579608,765.008406,0.952914,4.407857,83.580283,0.149674
d33_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,173,103,650.474642,0.158346,240.083786,0.404574,0.435429,0.781618,1274.583822,89.027045,833.207715,93.788377,555.429785,1.256481,22.194137,242.156,0.868116,69.724938,760.755509,2.727268,4.399832,84.152253,0.474961
d33_27_G04_0_3_S,glasshouse_b1,Forrest,T0,R3,S,143,95,646.542752,0.146935,233.879717,0.400706,0.435429,1.133602,1267.687489,86.202835,817.395254,90.217789,553.394182,2.930781,22.241692,235.566817,2.376481,69.874335,740.054983,7.465936,4.520091,80.092526,1.590218
d33_28_G04_0_4_S,glasshouse_b1,Forrest,T0,R4,S,215,141,682.148159,0.2067,237.550545,0.385608,0.410526,0.917964,1322.910189,86.697138,832.487782,135.345955,531.002996,15.799208,31.260368,223.197322,10.486712,98.207343,701.195067,33.085372,6.012795,75.112018,5.572324
d33_29_G04_1_1_S,glasshouse_b1,Forrest,T1,R1,S,94,38,324.939236,0.116945,104.447454,0.351047,0.410526,0.580571,644.043065,34.824463,359.559709,112.551081,212.388155,0,24.527786,89.923624,0,77.056314,282.503395,0,4.494433,30.33003,0
d33_30_G04_1_2_S,glasshouse_b1,Forrest,T1,R2,S,88,32,297.704687,0.107489,94.688422,0.347282,0.324549,0.598439,590.783663,30.851293,327.539001,99.227846,198.476841,0,23.602595,80.656307,0,74.149738,253.389263,0,4.682481,26.168812,0
d33_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,138,80,431.153837,0.185549,148.097136,0.376721,0.410526,0.821052,842.646706,52.661835,515.511395,99.382053,327.018539,4.753245,23.620614,137.347807,3.123953,74.206346,431.490861,9.814188,4.670526,46.369383,1.621925
d33_32_G04_1_4_S,glasshouse_b1,Forrest,T1,R4,S,123,59,389.08951,0.151636,134.756808,0.377229,0.435429,0.725714,765.098035,47.802522,463.971542,95.707949,290.978525,2.403036,20.741611,125.425699,1.51942,65.161692,394.036453,4.773398,3.813803,43.232292,0.756426
d33_33_G05_0_1_S,glasshouse_b1,Hartog,T0,R1,S,184,92,634.761949,0.144936,224.094351,0.387022,0.435429,0.615789,1248.274904,80.995393,775.113829,131.832833,501.394801,1.534315,28.817825,216.963755,0.944814,90.533868,681.61174,2.968221,5.337074,75.201369,0.45695
d33_34_G05_0_2_S,glasshouse_b1,Hartog,T0,R2,S,339,263,1055.921102,0.249072,390.161168,0.415012,0.435429,1.105375,2012.359139,157.422239,1385.86024,170.476569,831.042331,54.402203,40.418745,360.726694,39.942887,126.979234,1133.256331,125.624675,7.978918,125.846362,23.59696
d33_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,318,198,799.768192,0.247572,274.680162,0.381657,0.410526,0.781618,1542.610387,101.96763,968.65684,198.274599,595.55946,5.934133,44.93597,259.439826,3.933699,141.170514,815.128247,12.358079,8.553209,91.355311,2.059111
d33_36_G05_0_4_S,glasshouse_b1,Hartog,T0,R4,S,394,258,1030.562514,0.250349,365.534489,0.395998,0.435429,1.056656,1975.659448,141.418648,1292.893605,223.867044,784.776244,21.919226,49.320551,346.337076,15.776814,154.945081,1088.218745,49.72978,9.211014,123.078784,9.12885
d33_37_G05_1_1_S ,glasshouse_b1,Hartog,T1,R1,S,91,49,290.916483,0.168433,102.941203,0.386692,0.435429,0.598439,570.191845,36.70061,357.156583,55.930842,234.985642,0,13.793018,99.8699,0,43.332044,313.824539,0,2.820582,33.880028,0
d33_38_G05_1_2_S,glasshouse_b1,Hartog,T1,R2,S,192,100,599.760183,0.166733,206.73033,0.381015,0.410526,0.846321,1173.397888,74.416723,721.661334,150.078688,441.624297,8.057198,36.59142,187.484565,5.612399,114.955337,589.074127,17.631871,7.439412,63.886274,3.091037
d33_39_G05_1_3_S,glasshouse_b1,Hartog,T1,R3,S,147,77,481.214116,0.160012,167.272872,0.381517,0.410526,0.725714,943.847658,59.493812,582.274164,101.645836,378.244385,1.323894,24.331013,160.109859,0.902751,76.438131,502.999957,2.836075,4.884296,54.12434,0.485176
d33_40_G05_1_4_S,glasshouse_b1,Hartog,T1,R4,S,169,101,840.513819,0.120165,322.232404,0.416565,0.435429,0.870857,1652.531817,121.570718,1106.161549,107.572676,726.103956,6.837187,26.14585,320.871676,5.08463,82.139611,1008.048101,15.973837,5.286742,113.291024,2.992953
d33_41_G06_0_1_S,glasshouse_b1,3811,T0,R1,S,315,199,998.60167,0.199279,344.357442,0.386095,0.410526,1.248566,1928.999962,128.21511,1220.527864,255.688029,716.038043,26.875598,65.920678,303.027026,19.505036,207.095919,952.155068,61.276878,13.911111,102.82915,11.474849
d33_42_G06_0_2_S,glasshouse_b1,3811,T0,R2,S,357,233,1259.664498,0.18497,457.884535,0.40044,0.435429,1.161143,2441.315506,175.277876,1602.355559,226.629764,1003.838986,29.195747,50.803831,437.759456,21.482329,159.604944,1375.26189,67.488726,9.685461,152.888986,12.703428
d33_43_G06_0_3_S,glasshouse_b1,3811,T0,R3,S,337,249,1344.615644,0.185183,502.756072,0.413975,0.435429,1.105375,2601.294524,194.517272,1752.632922,211.469629,1112.240652,20.905362,47.803541,494.689094,15.38775,150.179254,1554.111625,48.342044,9.115878,176.36864,9.032754
d33_44_G06_0_4_S,glasshouse_b1,3811,T0,R4,S,326,216,1305.373146,0.16547,454.008309,0.385145,0.410526,0.88287,2540.291065,166.046949,1585.385164,323.776324,962.984937,18.611885,76.483323,415.586301,12.550594,240.279445,1305.676866,39.428854,15.131602,144.204606,6.710741
d33_45_G06_1_1_S,glasshouse_b1,3811,T1,R1,S,327,171,940.637943,0.181792,323.259393,0.380674,0.435429,0.725714,1841.452362,115.762785,1127.239267,210.246382,728.421818,1.969744,46.058224,311.419939,1.262581,144.696178,978.428585,4.114504,8.552156,106.524617,0.686013
d33_46_G06_1_2_S,glasshouse_b1,3811,T1,R2,S,181,95,672.712596,0.141219,228.465639,0.373702,0.410526,0.725714,1323.469864,79.778778,795.743776,160.631087,511.248006,0.833503,37.920883,214.804355,0.567872,119.131968,674.827784,1.784024,7.521767,71.952208,0.304804
